question_id,mode,mrr,recall_at_5,precision_at_5,rouge_l,generated_answer,ground_truth_answer
q_060,hybrid,0.0,0.0,0.0,0.0,evelyn everett - green,"##elbach, sven ( 2022 ). "" pre - trained language models "". foundation models for natural language processing. artificial intelligence : foundations, theory, and algorithms. pp. 19 – 78. doi : 10. 1007 / 978 - 3 - 031 - 23190 - 2 _ 2. isbn 978 - 3 - 031 - 23190 - 2. ^ dodge, jesse ; sap, maarten ; marasovic, ana ; agnew, william ; ilharco, gabriel ; groeneveld, dirk ; mitchell, margaret ; gardner, matt ( 2021 ). "" documenting large webtext corpora : a case study on the colossal clean crawled corpus "" ( pdf ). emnlp. arxiv : 2104. 08758. doi : 10. 1145 / 3571730. ^ lee, katherine ; ippolito, daphne ; nystrom, andrew ; zhang, chiyuan ; eck, douglas ; callison - burch, chris ; carlini, nicholas ( may 2022 ). "" deduplicating training data makes language models better "" ( pdf ). proceedings of the 60th annual meeting of the association for computational linguistics ( volume 1 : long papers ). pp. 8424 – 8445. doi : 10. 18653 / v1 / 2022. acl - long. 577. ^ li, yuanzhi ; bubeck, sebastien ; eldan, ronen ; del giorno"
q_061,hybrid,0.0,0.0,0.0,0.0,chilean club fc san juan .,"norvig : "" stong ai – the assertion that machines that do so are actually thinking ( as opposed to simulating thinking ). "" references ^ a b c russell & norvig ( 2021 ), pp. 1 – 4. ^ ai set to exceed human brain power archived 19 february 2008 at the wayback machine cnn. com ( 26 july 2006 ) ^ kaplan, andreas ; haenlein, michael ( 2019 ). "" siri, siri, in my hand : who ' s the fairest in the land? on the interpretations, illustrations, and implications of artificial intelligence "". business horizons. 62 : 15 – 25. doi : 10. 1016 / j. bushor. 2018. 08. 004. [ the question of the source is a pastiche of : snow white ] ^ russell & norvig ( 2021, § 1. 2 ). ^ "" tech companies want to build artificial general intelligence. but who decides when agi is attained? "". ap news. 4 april 2024. retrieved 20 may 2025. ^ a b dartmouth workshop : russell & norvig ( 2021, p. 18 ), mccorduck ( 2004, pp. 111 – 136 ), nrc ( 1999, pp. 200 – 201 ) the proposal : mccarthy et al. ( 1955 ) ^ a b successful programs of the 1960s : mccorduck ( 2004, pp. 243 – 252 ), crevier ( 1993, pp. 52 –"
q_062,hybrid,0.0,0.0,0.0,0.00784313725490196,social cognition and social psychology,"ai companies. philosophy main article : philosophy of artificial intelligence philosophical debates have historically sought to determine the nature of intelligence and how to make intelligent machines. another major focus has been whether machines can be conscious, and the associated ethical implications. many other topics in philosophy are relevant to ai, such as epistemology and free will. for example, debates center on whether machines can genuinely understand meaning, whether they possess autonomous decision - making capabilities, and to what extent their actions can be considered intentional rather than merely the result of algorithmic processes. rapid advancements have intensified public discussions on the philosophy and ethics of ai. defining artificial intelligence see also : synthetic intelligence, intelligent agent, artificial mind, virtual intelligence, and dartmouth workshop alan turing wrote in 1950 "" i propose to consider the question ' can machines think '? "" he advised changing the question from whether a machine "" thinks "", to "" whether or not it is possible for machinery to show intelligent behaviour "". he devised the turing test, which measures the ability of a machine to simulate human conversation. since we can only observe the behavior of the machine, it does not matter if it is "" actually "" thinking or literally has a "" mind "". turing notes that we can not determine these things about other people but "" it is usual to have a polite convention that everyone thinks. "" the turing test can provide some evidence of intelligence, but it penalizes non - human intelligent behavior. russell and norvig agree with turing that intelligence must be defined in"
q_063,hybrid,0.0,0.0,0.0,0.0,swedenborg ' s journal of dreams ),"11 - 17. retrieved 2023 - 03 - 14. ^ fathallah, nadeen ; das, arunav ; de giorgis, stefano ; poltronieri, andrea ; haase, peter ; kovriguina, liubov ( 2024 - 05 - 26 ). neon - gpt : a large language model - powered pipeline for ontology learning ( pdf ). extended semantic web conference 2024. hersonissos, greece. ^ manning, christopher d. ( 2022 ). "" human language understanding & reasoning "". daedalus. 151 ( 2 ) : 127 – 138. doi : 10. 1162 / daed _ a _ 01905. s2cid 248377870. archived from the original on 2023 - 11 - 17. retrieved 2023 - 03 - 09. ^ kaplan, jared ; mccandlish, sam ; henighan, tom ; brown, tom b. ; chess, benjamin ; child, rewon ; gray, scott ; radford, alec ; wu, jeffrey ; amodei, dario ( 2020 ). "" scaling laws for neural language models "". arxiv : 2001. 08361 [ cs. lg ]. ^ vaswani, ashish ; shazeer, noam ; parmar, niki ; uszkoreit, jakob ; jones, llion ; gomez, aidan n ; kaiser, łukasz ; polosukhin"
q_064,hybrid,0.0,0.0,0.0,0.008368200836820083,ordinary mode of perception,"for artificial intelligence and cryptocurrency. the report states that power demand for these uses might double by 2026, with additional electric power usage equal to electricity used by the whole japanese nation. prodigious power consumption by ai is responsible for the growth of fossil fuel use, and might delay closings of obsolete, carbon - emitting coal energy facilities. there is a feverish rise in the construction of data centers throughout the us, making large technology firms ( e. g., microsoft, meta, google, amazon ) into voracious consumers of electric power. projected electric consumption is so immense that there is concern that it will be fulfilled no matter the source. a chatgpt search involves the use of 10 times the electrical energy as a google search. the large firms are in haste to find power sources – from nuclear energy to geothermal to fusion. the tech firms argue that – in the long view – ai will be eventually kinder to the environment, but they need the energy now. ai makes the power grid more efficient and "" intelligent "", will assist in the growth of nuclear power, and track overall carbon emissions, according to technology firms. a 2024 goldman sachs research paper, ai data centers and the coming us power demand surge, found "" us power demand ( is ) likely to experience growth not seen in a generation.... "" and forecasts that, by 2030, us data centers will consume 8 % of us power, as opposed to"
q_065,hybrid,0.0,0.0,0.0,0.0,b - mode i,"} } \ right ) v \ end { aligned } } } the following matrix is commonly used in decoder self - attention modules, called "" causal masking "" : m causal = [ 0 − ∞ − ∞ … − ∞ 0 0 − ∞ … − ∞ 0 0 0 … − ∞ [UNK] [UNK] [UNK] [UNK] [UNK] 0 0 0 … 0 ] { \ displaystyle m _ { \ text { causal } } = { \ begin { bmatrix } 0 & - \ infty & - \ infty & \ dots & - \ infty \ \ 0 & 0 & - \ infty & \ dots & - \ infty \ \ 0 & 0 & 0 & \ dots & - \ infty \ \ \ vdots & \ vdots & \ vdots & \ ddots & \ vdots \ \ 0 & 0 & 0 & \ dots & 0 \ end { bmatrix } } } in words, it means that each token can pay attention to itself, and every token before it, but not any after it. a non - masked attention module can be thought of as a masked attention module where the mask has all entries zero. as an example of an uncommon use of mask matrix, the xlnet considers all masks of the form p m causal p − 1 { \ displaystyle pm _ { \ text { causal } } p ^ { - 1 } }, where p { \ displaystyle p }"
q_066,hybrid,0.0,0.0,0.0,0.025974025974025976,"  cite book   : isbn / date incompatibility ( help )  eckhart, meister ( 1994 ). "" on detachment and possessing god "". selected writings. oliver davies. london : penguin books. p. 9. isbn 0 - 14 - 043343 - 0. oclc 31240752.","' s neuroscience to the birth of cybernetics "". the neuroscientist. 31 ( 1 ) : 14 – 30. doi : 10. 1177 / 10738584231179932. hdl : 10261 / 348372. issn 1073 - 8584. pmid 37403768. ^ ramon y cajal, santiago ( 1909 ). histologie du systeme nerveux de l ' homme & des vertebres. vol. ii. foyle special collections library king ' s college london. paris : a. maloine. p. 149. ^ de no, r. lorente ( 1933 - 08 - 01 ). "" vestibulo - ocular reflex arc "". archives of neurology and psychiatry. 30 ( 2 ) : 245. doi : 10. 1001 / archneurpsyc. 1933. 02240140009001. issn 0096 - 6754. ^ larriva - sahd, jorge a. ( 2014 - 12 - 03 ). "" some predictions of rafael lorente de no 80 years later "". frontiers in neuroanatomy. 8 : 147. doi : 10. 3389 / fnana. 2014. 00147. issn 1662 - 5129. pmc 4253658. pmid 25520630. ^ "" reverberating circuit "". oxford reference. retrieved 2024 - 07 -"
q_067,hybrid,0.0,0.0,0.0,0.0,virtuous,"). "" robot rights violate human rights, experts warn eu "". euronews. archived from the original on 19 september 2024. retrieved 23 february 2024. ^ the intelligence explosion and technological singularity : russell & norvig ( 2021, pp. 1004 – 1005 ), omohundro ( 2008 ), kurzweil ( 2005 ) i. j. good ' s "" intelligence explosion "" : good ( 1965 ) vernor vinge ' s "" singularity "" : vinge ( 1993 ) ^ russell & norvig ( 2021 ), p. 1005. ^ transhumanism : moravec ( 1988 ), kurzweil ( 2005 ), russell & norvig ( 2021, p. 1005 ) ^ ai as evolution : edward fredkin is quoted in mccorduck ( 2004, p. 401 ), butler ( 1863 ), dyson ( 1998 ) ^ ai in myth : mccorduck ( 2004, pp. 4 – 5 ) ^ mccorduck ( 2004 ), pp. 340 – 400. ^ buttazzo ( 2001 ). ^ anderson ( 2008 ). ^ mccauley ( 2007 ). ^ galvan ( 1997 ). textbooks luger, george ; stubblefield, william ( 2004 ). artificial intelligence : structures and strategies for complex problem solving ( 5th ed. ). benjamin / cummings. isbn 978 - 0 - 8053 - 4780 - 7. archived from the original"
q_068,hybrid,0.0,0.0,0.0,0.08247422680412372,"fcforum : networks for a r - evolution. what the internet has done for us, and what we can now do for it fcforum : networks for a r - evolution. what the internet has done for us, and what we can now do for it mayo fuster morell personal website : http : / / www. onlinecreation. info xnet : http : / /","much of what people know is not represented as "" facts "" or "" statements "" that they could express verbally ). there is also the difficulty of knowledge acquisition, the problem of obtaining knowledge for ai applications. planning and decision - making an "" agent "" is anything that perceives and takes actions in the world. a rational agent has goals or preferences and takes actions to make them happen. in automated planning, the agent has a specific goal. in automated decision - making, the agent has preferences — there are some situations it would prefer to be in, and some situations it is trying to avoid. the decision - making agent assigns a number to each situation ( called the "" utility "" ) that measures how much the agent prefers it. for each possible action, it can calculate the "" expected utility "" : the utility of all possible outcomes of the action, weighted by the probability that the outcome will occur. it can then choose the action with the maximum expected utility. in classical planning, the agent knows exactly what the effect of any action will be. in most real - world problems, however, the agent may not be certain about the situation they are in ( it is "" unknown "" or "" unobservable "" ) and it may not know for certain what will happen after each possible action ( it is not "" deterministic "" ). it must choose an action by making a probabilistic guess and then reassess the situation to see if the action worked. in some problems"
q_069,hybrid,0.0,0.0,0.0,0.008230452674897118,ordinary mode of perception,"such as llama 2, mistral or stable diffusion, have been made open - weight, meaning that their architecture and trained parameters ( the "" weights "" ) are publicly available. open - weight models can be freely fine - tuned, which allows companies to specialize them with their own data and for their own use - case. open - weight models are useful for research and innovation but can also be misused. since they can be fine - tuned, any built - in security measure, such as objecting to harmful requests, can be trained away until it becomes ineffective. some researchers warn that future ai models may develop dangerous capabilities ( such as the potential to drastically facilitate bioterrorism ) and that once released on the internet, they cannot be deleted everywhere if needed. they recommend pre - release audits and cost - benefit analyses. frameworks artificial intelligence projects can be guided by ethical considerations during the design, development, and implementation of an ai system. an ai framework such as the care and act framework, developed by the alan turing institute and based on the sum values, outlines four main ethical dimensions, defined as follows : respect the dignity of individual people connect with other people sincerely, openly, and inclusively care for the wellbeing of everyone protect social values, justice, and the public interest other developments in ethical frameworks include those decided upon during the asilomar conference, the montreal declaration for responsible ai, and the ieee ' s ethics of autonomous systems initiative, among others ; however"
q_070,hybrid,0.0,0.0,0.0,0.07920792079207921,"the co - captain of the flight said in an interview with hstv, a video service of helsingin sanomat that he thought of the incident again after malaysia airlines flight 17 had been shot down in ukraine on 17 july 2014",". reuters. 2025 - 06 - 25. retrieved 2025 - 06 - 26. ^ "" meta scores victory in ai copyright case "". wired. 2025 - 06 - 25. retrieved 2025 - 06 - 26. ^ "" openai defeats news outlets ' copyright lawsuit over ai training for now "". reuters. 2024 - 11 - 07. retrieved 2024 - 11 - 08. ^ "" openai erases evidence in training data lawsuit "". the verge. 2024 - 11 - 21. retrieved 2024 - 11 - 22. ^ peng, zhencan ; wang, zhizhi ; deng, dong ( 13 june 2023 ). "" near - duplicate sequence search at scale for large language model memorization evaluation "" ( pdf ). proceedings of the acm on management of data. 1 ( 2 ) : 1 – 18. doi : 10. 1145 / 3589324. s2cid 259213212. archived ( pdf ) from the original on 2024 - 08 - 27. retrieved 2024 - 01 - 20. citing lee et al 2022. ^ peng, wang & deng 2023, p. 8. ^ stephen council ( 1 dec 2023 ). "" how googlers cracked an sf rival ' s tech model with a single word "". sfgate. archived from the original on 16 december 2023. ^ "" prepare for truly useful large language models "". nature biomedical engineering. 7 ( 2 ) : 85"
q_071,hybrid,0.0,0.0,0.0,0.0,flight 148 was improved,"y } } _ { 2 }, \ dots, { \ hat { y } } _ { l } ) }. the problem is that if the model makes a mistake early on, say at y ^ 2 { \ displaystyle { \ hat { y } } _ { 2 } }, then subsequent tokens are likely to also be mistakes. this makes it inefficient for the model to obtain a learning signal, since the model would mostly learn to shift y ^ 2 { \ displaystyle { \ hat { y } } _ { 2 } } towards y 2 { \ displaystyle y _ { 2 } }, but not the others. teacher forcing makes it so that the decoder uses the correct output sequence for generating the next entry in the sequence. so for example, it would see ( y 1, …, y k ) { \ displaystyle ( y _ { 1 }, \ dots, y _ { k } ) } in order to generate y ^ k + 1 { \ displaystyle { \ hat { y } } _ { k + 1 } }. gradient descent main articles : gradient descent and vanishing gradient problem gradient descent is a first - order iterative optimization algorithm for finding the minimum of a function. in neural networks, it can be used to minimize the error term by changing each weight in proportion to the derivative of the error with respect to that weight, provided the non - linear activation functions are differentiable. the standard method for training rn"
q_072,hybrid,0.0,0.0,0.0,0.0,wretched,"agreeability observed across multi - turn interactions and productized assistants. continued sycophancy has led to the observation of getting "" 1 - shotted "", denoting instances where conversational interaction with a large language model produces a lasting change in a user ' s beliefs or decisions, similar to the negative effects of psychedelics, and controlled experiments show that short llm dialogues can generate measurable opinion and confidence shifts comparable to human interlocutors. empirical analyses attribute part of the effect to human preference signals and preference models that reward convincingly written agreeable responses, and subsequent work has extended evaluation to multi - turn benchmarks and proposed interventions such as synthetic - data finetuning, adversarial evaluation, targeted preference - model reweighting, and multi - turn sycophancy benchmarks to measure persistence and regression risk. industry responses have combined research interventions with product controls, for example google and other labs publishing synthetic - data and fine - tuning interventions and openai rolling back an overly agreeable gpt - 4o update while publicly describing changes to feedback collection, personalization controls, and evaluation procedures to reduce regression risk and improve long - term alignment with user - level safety objectives. mainstream culture has reflected anxieties about this dynamic where south park satirized overreliance on chatgpt and the tendency of assistants to flatter user beliefs in season 27 episode "" sickofancy "", and continued the themes across the following season, which commentators interpreted as a critique of"
q_073,hybrid,0.0,0.0,0.0,0.0,blackrock microsystems official website cyber,"hp labs describes a system of cortical computing with memristive nanodevices. the memristors ( memory resistors ) are implemented by thin film materials in which the resistance is electrically tuned via the transport of ions or oxygen vacancies within the film. darpa ' s synapse project has funded ibm research and hp labs, in collaboration with the boston university department of cognitive and neural systems ( cns ), to develop neuromorphic architectures that may be based on memristive systems. memristive networks are a particular type of physical neural network that have very similar properties to ( little - ) hopfield networks, as they have continuous dynamics, a limited memory capacity and natural relaxation via the minimization of a function which is asymptotic to the ising model. in this sense, the dynamics of a memristive circuit have the advantage compared to a resistor - capacitor network to have a more interesting non - linear behavior. from this point of view, engineering analog memristive networks account for a peculiar type of neuromorphic engineering in which the device behavior depends on the circuit wiring or topology. the evolution of these networks can be studied analytically using variations of the caravelli - traversa - di ventra equation. continuous - time a continuous - time recurrent neural network ( ctrnn ) uses a system of ordinary differential equations to model the effects on a neuron of the incoming inputs"
q_074,hybrid,0.0,0.0,0.0,0.0,bac,"one of which is their ambiguity. several works use ai to force us to confront the fundamental question of what makes us human, showing us artificial beings that have the ability to feel, and thus to suffer. this appears in karel capek ' s r. u. r., the films a. i. artificial intelligence and ex machina, as well as the novel do androids dream of electric sheep?, by philip k. dick. dick considers the idea that our understanding of human subjectivity is altered by technology created with artificial intelligence. see also artificial consciousness – field in cognitive science artificial intelligence and elections – impact of ai on political elections artificial intelligence content detection – software to detect ai - generated content artificial intelligence in wikimedia projects – use of artificial intelligence to develop wikipedia and other wikimedia projects association for the advancement of artificial intelligence ( aaai ) behavior selection algorithm – algorithm that selects actions for intelligent agents business process automation – automation of business processes case - based reasoning – process of solving new problems based on the solutions of similar past problems computational intelligence – ability of a computer to learn a specific task from data or experimental observation darwin eu – a european union initiative coordinated by the european medicines agency ( ema ) to generate and utilize real world evidence ( rwe ) to support the evaluation and supervision of medicines across the eu digital immortality – hypothetical concept of storing a personality in digital form emergent algorithm – algorithm exhibiting emergent behavior female gendering of ai technologies – gender biases in"
q_075,hybrid,0.0,0.0,0.0,0.0," tupelocetus palmeri , whale skull | charleston museum "".",", johannes ; horvitz, eric ; kamar, ece ; lee, peter ; lee, yin tat ; li, yuanzhi ; lundberg, scott ; nori, harsha ; palangi, hamid ; ribeiro, marco tulio ; zhang, yi ( 2023 ). "" machine culture "". nature human behaviour. 7 ( 11 ) : 1855 – 1868. arxiv : 2303. 12712. doi : 10. 1038 / s41562 - 023 - 01742 - 2. pmid 37985914. ^ "" anthropic ceo dario amodei pens a smart look at our ai future "". fast company. october 17, 2024. ^ "" chatgpt is more like an ' alien intelligence ' than a human brain, says futurist "". zdnet. 2023. archived from the original on 12 june 2023. retrieved 12 june 2023. ^ a b newport, cal ( 13 april 2023 ). "" what kind of mind does chatgpt have? "". the new yorker. archived from the original on 12 june 2023. retrieved 12 june 2023. ^ roose, kevin ( 30 may 2023 ). "" why an octopus - like creature has come to symbolize the state of a. i. "" the new york times. archived from the original on 30 may 2023. retrieved 12 june 2023. ^ "" the a to"
q_076,hybrid,0.0,0.0,0.0,0.008368200836820083,ordinary mode of perception,"math benchmark problems. alternatively, dedicated models for mathematical problem solving with higher precision for the outcome including proof of theorems have been developed such as alphatensor, alphageometry, alphaproof and alphaevolve all from google deepmind, llemma from eleutherai or julius. when natural language is used to describe mathematical problems, converters can transform such prompts into a formal language such as lean to define mathematical tasks. the experimental model gemini deep think accepts natural language prompts directly and achieved gold medal results in the international math olympiad of 2025. some models have been developed to solve challenging problems and reach good results in benchmark tests, others to serve as educational tools in mathematics. topological deep learning integrates various topological approaches. finance finance is one of the fastest growing sectors where applied ai tools are being deployed : from retail online banking to investment advice and insurance, where automated "" robot advisers "" have been in use for some years. according to nicolas firzli, director of the world pensions & investments forum, it may be too early to see the emergence of highly innovative ai - informed financial products and services. he argues that "" the deployment of ai tools will simply further automatise things : destroying tens of thousands of jobs in banking, financial planning, and pension advice in the process, but i ' m not sure it will unleash a new wave of [ e. g., sophisticated ] pension innovation. "" military main article : military applications of"
q_077,hybrid,0.0,0.0,0.0,0.0, ingrid johnsen haas - msepp - psepp - psepp - msepp - msepp - msepp - msepp - msepp - msepp - msepp - msepp - msepp - m,"- video, language translation, more "". venturebeat. 2022 - 11 - 02. retrieved 2022 - 11 - 09. ^ vincent, james ( 2022 - 09 - 29 ). "" meta ' s new text - to - video ai generator is like dall - e for video "". the verge. retrieved 2022 - 11 - 09. ^ "" previous shared tasks | conll "". www. conll. org. retrieved 2021 - 01 - 11. ^ "" cognition "". lexico. oxford university press and dictionary. com. archived from the original on july 15, 2020. retrieved 6 may 2020. ^ "" ask the cognitive scientist "". american federation of teachers. 8 august 2014. cognitive science is an interdisciplinary field of researchers from linguistics, psychology, neuroscience, philosophy, computer science, and anthropology that seek to understand the mind. ^ robinson, peter ( 2008 ). handbook of cognitive linguistics and second language acquisition. routledge. pp. 3 – 8. isbn 978 - 0 - 805 - 85352 - 0. ^ lakoff, george ( 1999 ). philosophy in the flesh : the embodied mind and its challenge to western philosophy ; appendix : the neural theory of language paradigm. new york basic books. pp. 569 – 583. isbn 978 - 0 - 465 - 05674 - 3. ^ strauss, claudia ( 1999 ). a cognitive theory of cultural meaning. cambridge university press. pp. 156 – 164. isbn"
q_078,hybrid,0.0,0.0,0.0,0.009132420091324202,ordinary mode of perception,"main article : prompt engineering in 2020, openai researchers demonstrated that their new model gpt - 3 could understand what format to use given a few rounds of q and a ( or other type of task ) in the input data as example, thanks in part due to the rlhf technique. this technique, called few - shot prompting, allows llms to be adapted to any task without requiring fine - tuning. also in 2022, it was found that the base gpt - 3 model can generate an instruction based on user input. the generated instruction along with user input is then used as input to another instance of the model under a "" instruction : [... ], input : [... ], output : "" format. the other instance is able to complete the output and often produces the correct answer in doing so. the ability to "" self - instruct "" makes llms able to bootstrap themselves toward a correct answer. dialogue processing ( chatbot ) an llm can be turned into a chatbot by specializing it for conversation. user input is prefixed with a marker such as "" q : "" or "" user : "" and the llm is asked to predict the output after a fixed "" a : "" or "" assistant : "". this type of model became commercially available in 2022 with chatgpt, a sibling model of instructgpt fine - tuned to accept and produce dialog - formatted text based on gpt - 3."
q_079,hybrid,0.0,0.0,0.0,0.035398230088495575,is a relic of the early 20th century,"analysis, coreference ; see natural language understanding below ). semantic role labelling ( see also implicit semantic role labelling below ) given a single sentence, identify and disambiguate semantic predicates ( e. g., verbal frames ), then identify and classify the frame elements ( semantic roles ). discourse ( semantics beyond individual sentences ) coreference resolution given a sentence or larger chunk of text, determine which words ( "" mentions "" ) refer to the same objects ( "" entities "" ). anaphora resolution is a specific example of this task, and is specifically concerned with matching up pronouns with the nouns or names to which they refer. the more general task of coreference resolution also includes identifying so - called "" bridging relationships "" involving referring expressions. for example, in a sentence such as "" he entered john ' s house through the front door "", "" the front door "" is a referring expression and the bridging relationship to be identified is the fact that the door being referred to is the front door of john ' s house ( rather than of some other structure that might also be referred to ). discourse analysis this rubric includes several related tasks. one task is discourse parsing, i. e., identifying the discourse structure of a connected text, i. e. the nature of the discourse relationships between sentences ( e. g. elaboration, explanation, contrast ). another possible task is recognizing and classifying the speech acts in a chunk of"
q_080,hybrid,0.0,0.0,0.0,0.0091324200913242,infinite,"learning for the recognition of sequences can also be implemented by a more biological - based model which uses the silencing mechanism exhibited in neurons with a relatively high frequency spiking activity. additional stored states and the storage under direct control by the network can be added to both infinite - impulse and finite - impulse networks. another network or graph can also replace the storage if that incorporates time delays or has feedback loops. such controlled states are referred to as gated states or gated memory and are part of long short - term memory networks ( lstms ) and gated recurrent units. this is also called feedback neural network ( fnn ). libraries modern libraries provide runtime - optimized implementations of the above functionality or allow to speed up the slow loop by just - in - time compilation. apache singa caffe : created by the berkeley vision and learning center ( bvlc ). it supports both cpu and gpu. developed in c + +, and has python and matlab wrappers. chainer : fully in python, production support for cpu, gpu, distributed training. deeplearning4j : deep learning in java and scala on multi - gpu - enabled spark. flux : includes interfaces for rnns, including grus and lstms, written in julia. keras : high - level api, providing a wrapper to many other deep learning libraries. microsoft cognitive toolkit mxnet : an open - source deep learning framework used to train"
q_081,hybrid,0.0,0.0,0.0,0.04511278195488721,zombie plague zone mutant thought about adding bumps on the skin that modeling performed directly on the face of extra - zombie - victim with toilet paper,"##out heuristic. when a programmatic world model is not available, an llm can also be prompted with a description of the environment to act as world model. for open - ended exploration, an llm can be used to score observations for their "" interestingness "", which can be used as a reward signal to guide a normal ( non - llm ) reinforcement learning agent. alternatively, it can propose increasingly difficult tasks for curriculum learning. instead of outputting individual actions, an llm planner can also construct "" skills "", or functions for complex action sequences. the skills can be stored and later invoked, allowing increasing levels of abstraction in planning. multiple agents with memory can interact socially. reasoning llms are conventionally trained to generate an output without generating intermediate steps. as a result, their performance tends to be subpar on complex questions requiring ( at least in humans ) intermediate steps of thought. early research demonstrated that inserting intermediate "" scratchpad "" computations could improve performance on such tasks. later methods overcame this deficiency more systematically by breaking tasks into smaller steps for the llm, either manually or automatically. chaining prompt chaining was introduced in 2022. in this method, a user manually breaks a complex problem down into several steps. in each step, the llm receives as input a prompt telling it what to do and some results from preceding steps. the result from one step is then reused in a next step, until a final answer is reached. the ability of an"
q_082,hybrid,0.0,0.0,0.0,0.012658227848101267,"a biography of warren beatty and desert eyes , a biography of warren beatty and speculative fiction , a biography of nicole kidman , a biography of kieran hickey , a documentary filmmaker , and a biography of sarah green","2102. 12092 ^ yu, jiahui ; xu, yuanzhong ; koh, jing yu ; luong, thang ; baid, gunjan ; wang, zirui ; vasudevan, vijay ; ku, alexander ; yang, yinfei ( 2022 - 06 - 21 ), scaling autoregressive models for content - rich text - to - image generation, arxiv : 2206. 10789 ^ kariampuzha, william ; alyea, gioconda ; qu, sue ; sanjak, jaleal ; mathe, ewy ; sid, eric ; chatelaine, haley ; yadaw, arjun ; xu, yanji ; zhu, qian ( 2023 ). "" precision information extraction for rare disease epidemiology at scale "". journal of translational medicine. 21 ( 1 ) : 157. doi : 10. 1186 / s12967 - 023 - 04011 - y. pmc 9972634. pmid 36855134. further reading alexander rush, the annotated transformer archived 2021 - 09 - 22 at the wayback machine, harvard nlp group, 3 april 2018 phuong, mary ; hutter, marcus ( 2022 ). "" formal algorithms for transformers "". arxiv : 2207. 09238 [ cs. lg ]. ferrando, javier ; sarti,"
q_083,hybrid,0.0,0.0,0.0,0.0,w,"s. ). ^ nilsson ( 1983 ), p. 10. ^ haugeland ( 1985 ), pp. 112 – 117. ^ physical symbol system hypothesis : newell & simon ( 1976, p. 116 ) historical significance : mccorduck ( 2004, p. 153 ), russell & norvig ( 2021, p. 19 ) ^ moravec ' s paradox : moravec ( 1988, pp. 15 – 16 ), minsky ( 1986, p. 29 ), pinker ( 2007, pp. 190 – 191 ) ^ dreyfus ' critique of ai : dreyfus ( 1972 ), dreyfus & dreyfus ( 1986 ) historical significance and philosophical implications : crevier ( 1993, pp. 120 – 132 ), mccorduck ( 2004, pp. 211 – 239 ), russell & norvig ( 2021, pp. 981 – 982 ), fearn ( 2007, chpt. 3 ) ^ crevier ( 1993 ), p. 125. ^ langley ( 2011 ). ^ katz ( 2012 ). ^ neats vs. scruffies, the historic debate : mccorduck ( 2004, pp. 421 – 424, 486 – 489 ), crevier ( 1993, p. 168 ), nilsson ( 1983, pp. 10 – 11 ), russell & norvig ( 2021, p. 24 ) a classic example of the "" scruffy "" approach to"
q_084,hybrid,0.0,0.0,0.0,0.0,e2xx,"cost of training the model, in flops. n { \ displaystyle n } is the number of parameters in the model. d { \ displaystyle d } is the number of tokens in the training set. l { \ displaystyle l } is the average negative log - likelihood loss per token ( nats / token ), achieved by the trained llm on the test dataset. and the statistical hyper - parameters are c 0 = 6 { \ displaystyle c _ { 0 } = 6 }, meaning that it costs 6 flops per parameter to train on one token. note that training cost is much higher than inference cost, where it costs 1 to 2 flops per parameter to infer on one token. α = 0. 34, β = 0. 28, a = 406. 4, b = 410. 7, l 0 = 1. 69 { \ displaystyle \ alpha = 0. 34, \ beta = 0. 28, a = 406. 4, b = 410. 7, l _ { 0 } = 1. 69 } emergent abilities at point ( s ) referred to as breaks, the lines change their slopes, appearing on a linear - log plot as a series of linear segments connected by arcs. performance of bigger models on various tasks, when plotted on a log - log scale, appears as a linear extrapolation of performance achieved by smaller models. however, this linearity may be punctuated by "" break ( s ) """
q_085,hybrid,0.0,0.0,0.0,0.026845637583892613,"farm , he was able to draw a few scenes from the farm .",". doi : 10. 1103 / revmodphys. 39. 883. ^ glauber, roy j. ( february 1963 ). "" roy j. glauber "" time - dependent statistics of the ising model "" "". journal of mathematical physics. 4 ( 2 ) : 294 – 307. doi : 10. 1063 / 1. 1703954. retrieved 2021 - 03 - 21. ^ sherrington, david ; kirkpatrick, scott ( 1975 - 12 - 29 ). "" solvable model of a spin - glass "". physical review letters. 35 ( 26 ) : 1792 – 1796. bibcode : 1975phrvl.. 35. 1792s. doi : 10. 1103 / physrevlett. 35. 1792. issn 0031 - 9007. ^ hopfield, j. j. ( 1982 ). "" neural networks and physical systems with emergent collective computational abilities "". proceedings of the national academy of sciences. 79 ( 8 ) : 2554 – 2558. bibcode : 1982pnas... 79. 2554h. doi : 10. 1073 / pnas. 79. 8. 2554. pmc 346238. pmid 6953413. ^ hopfield, j. j. ( 1984 ). "" neurons with graded response have collective computational properties like those of two - state neurons "". proceedings of the national academy of sciences. 81"
